-1.3403108523130933,0.13662320483039342,0.571912432703204,0.21628405933194528,-0.227036758319098,-1.7188795068722948,-0.19688028881354916,-0.739709928238808,0.07392018636717905,-0.016516112010812142,0.8539905429414135,-0.23674538375467286,0.2511949136206325,0.7451035580505053,0.9831507519701158,-0.28116115336145986,-0.04837259321912579,2.2738830566122803,0.4451199974006154,-0.15168044763700014,-0.6307101730379215,0.12682055960186822,-0.8195228184505184,1.202634449689606,0.146988664762848,0.49709498195172586,-0.2523176910188286,-0.7662811548054166,-0.3230623420228646,2.584090462935676,0.630754276692985,0.3414753570992334,-0.5007810578559867,-1.102996047210252,-1.9529656279836407,-1.5179002681345157,0.4463877968010038,-0.34658467528283127,0.7473373225517611,-1.5991065623811158,0.06289960132377277,-0.6137183152666408,1.711017525735986,0.9395795021289216,0.7747618104162697,0.7535899514305935,0.400387317782599,-1.9644624609621881,1.9732887488625621,0.9415123727928428,-0.23843642938732734,0.16917465795633563,0.08481003341088021,1.4444717555082331,1.2571056451648495,0.05267083389689742,-0.6420802723360135,-0.1485017304885583,1.7686743015223092,1.1039463511807928,1.486056414224789,0.4533051214953078,0.7223617961713026,1.1051601998351204,-2.0341439889299258,-0.9862946157743557,-1.313978422179586,1.1548794249640753,0.4967946585263203,0.8807943170425275,0.35925030048333284,-0.11310272875797032,0.594837635933725,-0.5123935399948033,-0.20847820084221597,-0.6889424532883628,0.345996872961068,0.35865602366199695,-0.019629633413699495,2.74551634356038,0.296142951876796,0.6396890584606065,1.4661399302418463,0.8452485559115852,0.13377440141915542,1.743462357643474,-0.09056412040491149,-0.15340732068246746,-0.5610074062201823,0.061953363015513525,0.011622046390622398,-0.679630708373333,0.15420335857576373,0.12066559204494297,0.1684549959276249,-0.6449210403369205,-1.085761132672338,1.0010441723018475,0.5793259886732559,-0.8992326717706445,0.09846884841307366,-0.4143085837752624,-0.1546663597188588,1.595421952642567,-0.015548663766979283,-0.14677400090729345,0.24984684582540292,0.20363994994709927,0.10019794476891174,-0.12205568989504136,-0.4331100680734847,0.6891791696661569,-0.30084764292757454,1.5265201930400145,2.4376735090821775,-2.448734320771294,1.8864743624143352,-0.43018890422874057,0.3088467994677509,-0.9716736364082962,0.9042448183471019,-0.11010542206233237,-0.7769223024829547,-1.4968392218778168,-0.14730505992586337,0.6692114980513714,-0.1507460345142559,1.0506785781729988,-1.3682989293029075,-0.7132157324006052,1.5299896635412047,0.8639103537798063,0.8199630840919185,0.7276249430165291,1.2966259880092672,-2.7583543629434546,-1.1373575413062662,0.941122553525361,0.345483045909945,0.30539195613497977,-0.9895513449829633,-0.86066363001743,-2.10838384555664,0.2741150629870112,-0.38820330973557887,-1.0325188760652222,-1.7371261153834978,1.2200882089059928,-0.8914850260721351,1.7746054493032544,0.8796922622326154,1.3690070575758042,0.6926788788896588,-0.8369718850054589,0.9605353663289407,-0.8174702764575917,-0.8869798772763494,-0.6742006216367978,-0.4549909768472426,-1.0693903094951414,-0.1310326900090814,-1.2906844760852707,-0.05791229064799462,0.9472053117188781,-2.705332857567664,-0.07262282175631636,0.48949532349448466,0.7182187147635725,1.9551933032947404,0.238369151662639,0.3626842821558867,-0.8001086675626553,-2.0816019031616073,-1.1971234460176574,0.5259281881274224,-1.1773398979811502,-0.29445143443532895,0.7428412066070763,-0.12441511035647035,-1.3972633243059738,0.11337997477567743,-1.1449992608980095,-0.3401688714614686,1.4297986140636205,-0.8363819305801623,-0.1525671594099452,-0.19609862977755854,-0.8198790158754014,-0.9267921478452132,-0.48809629508963953,0.5831513943897824,-0.20455974830627804,-0.9370439151442569,0.039996959754036575,-1.4231194377412364,-0.2001541859398195,0.25585932853843596,-0.5531464515627843,0.752314151107292,-0.447161995151612,-0.5112902979216659,0.503926772753494,-0.7576080193667277,0.42733151294614086,1.798092923064205,-1.6702976446605349,-1.9794412702752822,0.1516313173466336,1.4867039375716022,-7.658789548576916e-05,1.3349189556001988,-0.4993826570320207,-0.5565674876118875,0.4313749955570508,-0.850667056403753,0.6026714640685188,0.7911436820764862,-0.04622594659670112,1.331847703299201,-0.4076075550912953,-1.1081416698134734,1.3708681149944986,-0.6677256843021463,1.1740335989930022,0.14529406499201497,0.8107757353794425,0.48102809613782604,-0.6724959190104931,1.4008928990769154,-0.7091698167068761,0.3548752439301657,0.8209042603116322,-0.1330669392974877,-0.6992210868899694,0.008909637318612074,-2.7153692339617623,-0.7190192713857625,1.5179021402902568,0.7820742055997514,-0.1974573678040604,-0.0552956352138425,0.7409518948990097,-1.168549458971225,-1.0444193993395623,0.7723880793959782,-1.0682696377646062,1.0357793452526367,1.9193472133350094,0.4546232423992176,-1.2604797861760413,-0.36286706758524656,0.8405766094530857,0.2623658624786283,0.8873868956068279,-1.6284519113472515,-0.3566800121118537,-0.5107310638733831,0.5626967255025059,-1.1893945732676445,-1.7988785786190582,-1.4245173301169634,-0.580313040658624,-0.5716752563767836,-0.40679126680549593,-0.895434052032665,1.1857408048309774,-0.28545608174261367,-1.2670324785254725,0.9097819238731769,0.3726008147881183,1.2864838176672897,0.32617092811148657,0.10191475395456483,0.008117347435117316,0.25998328613690386,-1.3645255139113637,-0.24262214159743112,0.6922253434947554,-0.9688367145191318,1.3082057070883415,0.6226557094972993,-0.39754865093094277,0.3005236860616059,-1.2469105536945804,-0.26166358933837375,0.19506002459584262,-2.0240537062997443,0.3436264761145394,-0.04078539877320579,-0.26355809822324017,0.4117340458745067,-1.8708592247202347,-0.8255918037025879,-1.2479880038655955,0.9264342346206244,-1.4056398491709068,-0.6861551367669684,-0.5900714470003269,-0.6733826925304978,0.3462631108939029,1.0160879598568946,-0.5468949399963914,0.9960801546897213,-0.9092749720878132,-0.4751337518389128,-0.6066510740339384,-0.36232418725943594,-0.06951899719175682,1.3488485603124216,-0.5711319835472449,1.3023446675575616,0.3400382010216411,0.5327117080790976,1.203476111599297,0.5881080377658718,-0.09480786191061569,0.6370019903327319,-0.9171053929456778,-2.1073281022540145,-0.6626775819840501,-0.6942876587029051,-0.43122411825663937,0.5280442863346946,-0.06232617459365019,1.611209292577929,-1.6353640900844493,1.095749576502935,-1.4542059158495821,1.6382125060320274,-0.2548114119838537,1.38461552661955,-1.5525755432802157,0.8156471108046512,0.7256572086829775,-1.4136401973444737,1.2189264012269045,1.18172497877076,1.731602071620607,-0.24687849609521173,1.7804383086503357,0.40046214216948195,-0.34583873933801257,-1.4673078897593064,0.41371777031927903,-0.8163984445366594,1.681938552825536,-0.6488237970242076,1.0514836935358203,1.0659790709275998,0.09997687031529659,0.33840700779109967,1.0786799564491787,-1.7725551530491392,-0.3449096376579757,-0.5088580169062825,1.6432005984468887,0.28748304584114076,0.09853830043782812,-1.69443562429979,-1.0838045253690733,1.1686012648316968,-0.9913232806322616,-0.7415659393936233,0.0957809301212416,0.4632143388583696,1.042170828910068,0.6739133618974967,-0.8980710616388506,1.0529910722349,-1.3007475083194942,0.7965998553836188,0.11142809240537323,0.42702249078678345,-0.31554118920088453,-0.6919926369353857,0.03316893731062543,0.20962239908454305,-0.3244062801320922,-1.899492291863751,1.5043485671942571,-0.22621087806071988,0.19172797171774364,1.1196591047867273,1.165780163402194,1.444757994488941,0.650051238773352,-1.1710285521814165,0.03390675543727866,1.1570486526974126,0.647301086217547,1.3160844586176137,1.435845170645618,-0.7550956197993126,-0.45947097690146255,-0.2938839900733781,-1.0181913635613034,-2.628822177919767,1.5404692673608154,-0.015817129925512027,-0.08005115505250765,-0.623246421989,0.6896702208641873,-0.5248002759901622,0.43794268747736087,0.07558936933473318,0.9974249904942641,-0.6468931188979987,0.4893180295427619,1.206615126701909,0.7277727540057791,0.5167280748102587,-0.8846347199035108,1.18897155122655,0.11568782440108659,-1.0601242835446485,0.8540329671840807,0.88538525695949,0.04799135905411473,1.8724258466628707,0.0928772422571319,1.1758369311105363,-0.5129134111777978,0.4655644557383422,-0.8663916200172153,0.6173625732429839,-1.5155150743718475,-0.6037036757367562,-0.6765898439185268,0.7963291871542902,-0.45053217418424335,-0.7180395595386917,0.9706908611127503,1.4580214593319314,-0.6017674119251955,0.30243664211337634,0.34600766201066885,1.0277820143576075,0.6408028172399399,1.0233518854343435,0.9022853629450178,0.4026700412703594,0.7011503252713263,0.17132027378795758,-0.7858750383066394,-0.686216590721493,-0.5099131393421517,-0.6675654263468074,-1.1728346588887317,1.4477068261278545,-0.454094771647037,-0.7525396107935395,0.8302233110920354,-1.6570893054249158,1.497903983546947,1.391562086903287,-1.0013084344698695,1.7402869860029955,-1.0374517140615405,1.7914348616524343,1.2230956420286634,0.5596709001958942,0.7523112908632076,0.528639449983432,0.43799928446128367,1.1055537232093036,0.5897499089330209,-0.01822103572371793,-0.1573279370818895,-0.1928844251375959,0.10852272906514185,-0.6292505452910214,-1.1150533127418478,-0.5115926605942456,-0.5734066166734427,0.28352609299464543,0.42181335691409605,-0.6759596802585309,-1.139740680079082,1.684563062979447,-0.1419188388847685,0.7615750598968499,0.14235592381648393,0.28089385422446683,0.4920249187037034,0.1730278148952702,-0.7124545275745379,0.5291513026892817,0.7257328713872374,0.4467021748776008,0.22839856879530168,-0.46435386315460697,-1.144748579491724,-0.24701734376624354,-0.4190162850667637,-0.6311274176976872,0.4036912567490556,2.1620927439585196,1.0313565243631855,-0.17702368796434584,1.04396068332447,0.5572832814090083,-0.048783656044518786,0.21853877074222547,-0.3191337300920446,-0.2791795197892292,-0.521795148476353,1.3186943719288597,-1.3235208578138584,1.481717553679428,-0.8501596059513777,0.7686779818163397,-2.5212060900296107,-0.7555753133529209,-0.39905557650565676,0.17917257485916066,0.6891547772094481,0.1617408180290072,-0.7695632970430576,1.007194010448864,0.5500750717769196,-0.1453202906877118,-0.05844944135787531,-2.2493336709814695,0.22345541062819324,-1.9383521826960552,-1.6012918164106595,1.5543184391101428,-0.10245980400943648,0.24925987641569014,-0.1926440092864415,-1.1368957546951455,-0.8480518156156411,-0.37986261731908194,-0.7101812549739478,1.0617572188846514,1.780482556365912,-0.09141478486853119,1.2273201859904193,0.17697405651317288,0.30519806594886567,-0.39061433412946256,-0.20993941265654179,-1.6506753515534507,-0.390831271331715,0.14787546801179471,0.23837731192704117,0.5891415809099237,-0.4374512848762527,-2.2369974642714996,-0.09712250137137417,1.6030708207447395,0.208276192406339,1.7613564331029947,0.9906147134137719,-0.5073284912006735,-0.8104228857765843,-0.3976121916787574,1.3789080679425438,0.41400455037651246,-1.230490597059518,0.7730835999879058,-0.08106398953835409,0.13194909947274075,0.6076086167057609,1.8463433338673494,-1.2199848173465995,0.2870614385791228,0.10078542613281963,-0.20275064807059376,-0.30477182861823077,-1.1936879935648352,-0.0059924951059839885,0.2539811778305806,-1.2458438894035115,-1.6091090750833288,-0.45741758665848,-0.9601651703559874,0.17853006279538502,0.7405139320779996,2.103954343741101,0.7547573179761754,0.24095411431357208,-0.19480902031976655,1.5464663476239957,2.2054893714007466,-0.6048281761081742,-1.165522792467334,-0.3472461201041876,-0.45163329950191927,-0.9949230473608252,0.8255859337859867,1.1254470236471208,0.137574744470757,1.0143310377686203,0.6657245420817192,-0.08075663650663117,-0.6184397890420318,-1.8315843199192825,0.04352774913997902,-0.12203568972717041,0.8749583096111054,1.7872711990375576,-0.23718578750767114,0.6519539405297543,-1.032012090274159,0.3251886239903498,-0.2697062261889152,0.30746492480027543,-0.11481473726076309,-1.4234531218481534,-2.1128948309861597,-0.2645921876940118,1.0861620672034782,0.14721025606673666,-0.020137523262203236,1.0514093280055907,-0.46955505255253127,0.035370582729128505,0.999473963481204,0.9190526968757415,0.42334277011722826,-1.7375144969160023,-1.6460731638403086,-0.8883879532557055,1.3387856546424741,-0.7888816635926312,0.5369972533736357,-0.43860592596775455,-1.4751500826744997,1.2082338679271192,0.8726091732118954,0.3163443559735998,1.052814292215115,0.15200016501493824,-0.10424976548983673,1.1569070071485328,0.8358966274776204,-0.9163294350138707,-2.124851483189286,-0.45609673463781897,0.5762471154861071,0.47399275857621914,0.3125687152386761,-0.6560778489826417,0.575660962698096,0.16522243571700362,1.5035407028967729,-0.9942809465042247,-0.39883547677855047,0.39124439046837356,0.3177256804529808,0.41807078066850356,0.6746665199367297,-0.16522874549280261,0.03860742989735518,-0.5284628012331868,-0.8154183262420776,-0.49081344443980907,1.4537949789608757,-0.163418775811494,-0.5075132000814769,-0.5677525601991128,-0.581328035252621,-0.5180746347756476,-0.22263440810496002,1.3497014566018117,-0.4250961912671942,0.6175149975332266,-0.5232675131660095,0.9461040956785166,1.9144273932097253,-0.5659990851453676,0.2903560124941086,0.3663590335422046,0.15994019062755035,0.22672771467981828,0.197654277855233,-0.8385922710223208,-0.2730662547161091,0.21536349506912822,0.3163876547451446,0.2003894403665039,-0.07922254541679645,0.0875971190488676,-1.1631751541001205,-0.8986022549268052,0.6964631768579768,-2.149580799504145,0.29925576947702237,1.258351546899711,0.7764410262128024,2.154155693840794,2.8168853540490444,0.013395853733017837,-1.3782190093804607,1.3439564445673178,-0.7785449432102506,0.9060410308355604,-1.9356056263826844,1.0557780658526312,0.18015972080178896,-0.09526819881346268,0.06190405566748656,0.541617664789167,-1.686014790971183,0.8700355388128665,0.7068969743959524,-0.3943605285654472,1.4518853429220393,0.639904392091276,0.15812675347866667,-1.1972864927825702,0.26639949504474286,1.046868463799841,-0.6255390583954002,-0.14964667438008275,1.2238796037761044,1.1035637512375363,-0.227220335301899,1.2317177892645843,-0.0639715884907564,-2.97363897601173,-0.2011175292751597,1.1249582097394235,0.6778150546399846,-0.2203898809030924,-1.1552025091785627,-0.2892604567477856,-0.2757654731744127,1.3374778840191126,1.889832239444993,1.3356342965097083,-2.229232217141941,1.7310406335813568,-0.2743844955686488,-0.48441401857579325,-0.8834480307896299,-0.3669532440879265,-0.3688242743714431,-0.21699482143353302,-0.34723782336008147,-0.0752295776804392,0.24952985351802043,-0.6946544792834178,0.6906325355545513,-1.530336274473865,-0.6796364598696004,1.5837182773758522,-1.2679157748699408,0.7155165223071964,0.32775143626640885,0.0088349678849451,1.8681779595352384,-1.2907132727854984,0.005225764417577726,-0.4646817618837883,-1.6141351242882338,2.106438473194251,1.4033816455429877,-1.0068632256786596,1.6732287061659035,0.39687961732794724,1.618674865250065,0.3569970443821176,0.07912949969969327,-1.2360062474563773,0.3253482042246538,1.674843105130614,0.6452274619796333,-0.193452892929692,-1.7408746213448973,-0.34619219519363653,0.8957693566257524,0.3218454976643333,-2.396856555317988,-0.14814702520901502,-0.41158085212154494,-1.3178709631119685,-0.7606623331496489,0.03527181447205725,0.39689031647517337,-1.8295021371053535,2.995808057370964,0.010785898942361776,-0.7590996865616682,-0.1953247706048142,0.2954353268878822,0.2919469678303638,1.0114356964488123,1.963268093009954,0.7463857416729571,-2.045883328159178,0.8233393481442474,1.8754400653256293,-0.5417331646125212,-0.26836728306253066,-0.540634663120521,1.5791398697648942,1.1867839117633139,0.5134515575828357,-0.4670405019543889,-1.888387798071035,0.14522651526281308,0.9474390244951435,-1.6798518359051238,0.77352659116652,0.16668963179871674,-0.5393460522532588,-0.9380070987079245,-0.8454644190559266,-0.2030724211473778,0.27489786342801625,-0.08996561940172035,-0.889670571612626,-0.7845373839545088,1.2384716180124482,0.30886725257245634,-1.3705374281610458,1.0563635269243978,0.9876122349560931,0.32646894608101795,-1.9324541567893758,0.29279480232158406,-1.8406671345661247,-1.6377107420593207,0.1614747329562463,0.31010431333132477,-0.9683242568773115,-0.2622048600964744,0.5028031411468031,-1.8131514188417808,0.6468705598715522,-0.4072777877780953,0.8980659139917226,-0.05240786762198214,0.9573289378354229,-0.0584099981375592,-1.662926007044153,-1.4114861215258812,-1.8233100564434894,0.020507044648827834,2.077278553056934,1.8666182670857974,1.266178095793481,-1.8944803232479794,0.3795988517378719,-0.069457324174948,-0.24384236988870114,-0.4115044437324037,-0.3417323243767098,-1.9852039021964358,-0.6912314945001236,0.13754925754986347,1.1655859770746748,1.1212199638246287,0.17468564767442407,0.4787346180441827,1.0941441122863653,1.0355156007092943,1.0821321415896619,-0.4432977843026067,0.4380316528808805,-0.5788762314832127,0.38010911369552053,0.07231966955857416,-0.7913674025667347,-2.0195517633265774,0.37675877287573517,-1.4676436529812056,0.5428683723375108,0.8022448856026656,-1.8113436965422034,-1.143447189344366,0.315440412992197,1.5745947137584617,-0.2521755930565528,-0.3733605096877755,-0.6900655739690165,0.5407772372061629,-0.8957107621532785,-0.5816527387678917,2.033486460242479,0.8033609246338599,0.152716968914189,1.3041896244332234,1.4163319942767507,0.9582261746404386,-1.1320194719594359,1.392611181284109,0.12910955019689951,-0.4824708007120545,-0.09542029490520947,-0.6916915629450522,0.505180858727998,1.1942302908166817,0.2931975194150577,-0.4621061112531922,-0.5950942221180129,-0.8804355019867962,-0.9628871986069514,-0.1714155490780682,0.4062053496947736,-1.6705032613280746,0.17962837540082302,0.9194209323152046,2.3361650536792937,-1.306675198460197,0.5977174209991215,-1.5260723170244375,0.9405287311658747,1.2622847140466813,0.7666464818188282,0.2378641545547333,0.548842460431695,-0.7953052046908534,0.3003796118542066,-1.8163843105241335,-0.7650776392482428,1.1853739597105317,-0.38343222986359404,0.664953274319718,1.5309923520277866,-0.9729538420085939,-0.26580275535840536,-0.09304899873036525,-0.3421331569421106,-0.6163386923883005,-1.5487079982405643,-0.14488439321467492,0.4413801236441664,1.4068956418375762,-1.724722487646712,-0.40084808519514703,0.041530196645875046,-0.11886726654484249,0.167785759067208,0.05488877497415752,-0.3717405180756906,-0.1376926545731093,-0.7124341935282162,0.6406562149084776,-1.821502852313147,-0.7624176180149569,0.14877781378757315,0.814250171938042,-0.45171215431939665,-1.5612460036939064,-0.7736462853737972,0.12387961237318777,1.73479513527466,-0.19185066303709336,-1.714284492151087,-0.784860230410496,1.4386245003395677,0.39432702751559084,-0.9068817916076822,-0.29090680339240044,-1.5295537727801465,-0.07699786538773055,-0.7991227385778685,0.18076231465334722,1.0108493404968777,-1.6424422231542537,-0.9379223823029074,0.2981586550442657,-0.7427038207910691,1.2762880432508137,-0.2761197580428172,0.6283511355260712,-1.0047598892630578,0.3886086485807403,-0.8435777976361801,-0.2707263120768391,0.40499093850369655,0.256131837129476,0.2146236891778745,-0.7382054502844945,1.5354747752463904,-0.9440060616548787,0.09420711786150515,-0.2466536377981384,0.9058739504146338,-0.6345562343872019,0.9740552981609358,-0.6364705127767677,-0.8988319233745685,-0.3078916971889961,0.7923736767349916,-1.1523052366426874,-0.6843990208377415,-0.18211932627837385,-0.8189126524328874,-0.23286456029432442,-2.50976309819338,-1.0228983396782647,0.3730567962410333,0.11490899235734145,0.629920564891948,0.7231817212030272,1.2540865309889175,0.36381422464302443,-0.09594868621433048,-0.5108253008493351,-0.6904686933711129,-0.07529627970779572,1.4355086051306885,1.614212097179614,-0.2517946266809655,-0.6422681280004823,1.1051385527857758,1.6464144389498123,0.43757425246513937,-0.42537243366906985,-0.08676049944839323,2.617856187963253,0.4587655785443073,-0.09625625394937116,0.304579727189461,-0.2540677790566129,0.4457556764337313,-0.1358447493873719,-1.0797731165266482,1.3669148392517194,-0.9177256080821318
